runnum,run_type,target,phase,xbj,q2,ebeam,ibeam_1,ibeam_2,ibeam_4a,ibeam_4c,qbeam_1,qbeam_2,qbeam_4a,qbeam_4c,hms_p,hms_th,hms_th_rad,ps3,ps4,trackeff,nu,boil_corr,epsilon,weight,3of4_rate,3of4_counts,elclean_rate,elclean_counts
27661,HMSDIS,LD2,II,0.3104200611266066,3.078019609815708,6.449,18.344,18.255,16.08,24.96,4625.873,4603.312,4056.616,6295.55,-1.165,37.33,0.6515314097694832,-1.0,1.0,0.9998,5.284,1.0,0.016419849408347956,1.0021341589347457,,39.649,0.397,100146.0
27662,HMSDIS,LD2,II,0.3104200611266066,3.078019609815708,6.449,18.196,18.099,15.95,24.76,15598.742,15515.599,13675.907,21228.45,-1.165,37.33,0.6515314097694832,17.0,-1.0,1.0,5.284,1.0,0.016419849408347956,17.01786876220031,,39.337,0.394,338014.0
27663,HMSDIS,LD2,II,0.3104200611266066,3.078019609815708,6.449,18.378,18.276,16.11,25.0,2597.568,2583.252,2277.01,3534.951,-1.165,37.33,0.6515314097694832,-1.0,1.0,0.9999,5.284,1.0,0.016419849408347956,1.0019937782418773,,39.753,0.4,56566.0
27676,HMSDIS,LH2,II,0.3104200611266066,3.078019609815708,6.449,38.222,38.053,33.67,52.31,41915.392,41730.827,36932.454,57374.25,-1.165,37.33,0.6515314097694832,-1.0,1.0,0.9998,5.284,1.0,0.016419849408347956,1.0012714004064365,,25.646,0.426,467033.0
27677,HMSDIS,LH2,II,0.3104200611266066,3.078019609815708,6.449,37.855,37.691,33.22,51.52,41075.525,40898.43,36052.339,55905.571,-1.165,37.33,0.6515314097694832,17.0,-1.0,0.9997,5.284,1.0,0.016419849408347956,17.012416869713114,,25.404,0.423,458957.0
27680,HMSDIS,Dummy,II,0.3104200611266066,3.078019609815708,6.449,50.159,49.917,44.19,68.72,59085.215,58800.378,52057.121,80950.932,-1.165,37.33,0.6515314097694832,-1.0,1.0,0.9998,5.284,1.0,0.016419849408347956,1.0002200444088898,,13.855,0.193,227807.0
27761,HMSDIS,LH2,II,0.1603308932696417,1.6027238597401487,8.581,40.107,39.893,35.01,54.36,26151.747,26012.18,22831.034,35449.505,-3.254,13.76,0.24015730507441974,-1.0,17.0,0.9991,5.327,1.0,0.03289062584072701,17.015313782404164,,113.487,24.021,15663019.0
27764,HMSDIS,Dummy,II,0.1603308932696417,1.6027238597401487,8.581,47.445,47.269,41.64,64.64,35590.327,35458.594,31237.376,48492.793,-3.254,13.76,0.24015730507441974,-1.0,17.0,0.9994,5.327,1.0,0.03289062584072701,17.010206123674205,,46.581,11.327,8496807.0
27779,HMSDIS,LH2,II,0.1603308932696417,1.6027238597401487,8.581,25.295,25.144,22.06,34.25,22282.964,22149.655,19440.381,30177.023,-3.254,13.76,0.24015730507441974,-1.0,17.0,0.9992,5.327,1.0,0.03289062584072701,17.013610888710968,,71.883,15.219,13406997.0
27780,HMSDIS,LH2,II,0.1603308932696417,1.6027238597401487,8.581,25.082,24.94,21.93,34.07,21406.505,21285.386,18721.138,29080.799,-3.254,13.76,0.24015730507441974,33.0,-1.0,0.9992,5.327,1.0,0.03289062584072701,33.05385583725445,,71.256,15.088,12876860.0
27786,HMSDIS,Dummy,II,0.1603308932696417,1.6027238597401487,8.581,49.642,49.398,43.57,67.71,40633.483,40434.021,35666.436,55429.023,-3.254,13.76,0.24015730507441974,-1.0,3.0,0.9993,5.327,1.0,0.03289062584072701,3.0021014710297207,,48.744,11.863,9710063.0
27792,HMSDIS,LH2,II,0.21978584196030493,2.197056386073021,8.581,29.02,28.873,25.47,39.52,14014.525,13943.862,12301.099,19085.242,-3.254,16.125,0.2814343418840856,-1.0,5.0,0.9994,5.327,1.0,0.04093670440064731,5.007358202717013,,35.259,8.412,4062607.0
27793,HMSDIS,LH2,II,0.21978584196030493,2.197056386073021,8.581,29.55,29.401,25.92,40.21,5649.473,5621.113,4956.193,7687.961,-3.254,16.125,0.2814343418840856,-1.0,5.0,0.9993,5.327,1.0,0.04093670440064731,5.00881179221595,,35.9,8.566,1637685.0
27794,HMSDIS,LH2,II,0.21978584196030493,2.197056386073021,8.581,30.155,30.004,26.43,41.01,27312.934,27176.018,23939.357,37151.059,-3.254,16.125,0.2814343418840856,-1.0,5.0,0.9994,5.327,1.0,0.04093670440064731,5.003001801080648,,36.632,8.738,7914270.0
27795,HMSDIS,LH2,II,0.21978584196030493,2.197056386073021,8.581,29.783,29.615,26.07,40.46,26633.718,26483.692,23319.764,36183.898,-3.254,16.125,0.2814343418840856,17.0,-1.0,0.9994,5.327,1.0,0.04093670440064731,17.026722044056942,,36.194,8.633,7720467.0
27798,HMSDIS,Dummy,II,0.21978584196030493,2.197056386073021,8.581,50.197,49.944,43.97,68.24,53742.771,53470.881,47078.888,73059.212,-3.254,16.125,0.2814343418840856,-1.0,3.0,0.9995,5.327,1.0,0.04093670440064731,3.005016619820377,,22.489,5.629,6026185.0
27824,HMSDIS,LH2,II,0.21978584196030493,2.197056386073021,8.581,58.28,58.052,51.48,79.89,46942.791,46759.362,41469.113,64352.743,-3.254,16.125,0.2814343418840856,-1.0,9.0,0.9993,5.327,1.0,0.04093670440064731,9.006304413089163,,70.671,16.866,13585277.0
27826,HMSDIS,Dummy,II,0.21978584196030493,2.197056386073021,8.581,48.453,48.258,42.56,65.95,40526.245,40363.092,35603.82,55165.685,-3.254,16.125,0.2814343418840856,-1.0,3.0,0.9995,5.327,1.0,0.04093670440064731,3.004475180804184,,21.672,5.427,4538916.0
27835,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,57.865,57.607,50.78,78.78,44214.547,44017.574,38805.309,60199.577,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9994,5.327,1.0,0.05092712295626505,5.005454473772797,,23.031,6.765,5168911.0
27840,HMSDIS,Dummy,II,0.31010338601052273,3.0999022434772523,8.581,48.806,48.599,42.55,66.03,48453.342,48248.581,42246.124,65553.916,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9996,5.327,1.0,0.05092712295626505,1.0044985140011502,,7.757,2.082,2067077.0
27850,HMSDIS,LD2,II,0.31010338601052273,3.0999022434772523,8.581,28.338,28.163,24.83,38.54,26654.273,26489.602,23358.155,36255.93,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9995,5.327,1.0,0.05092712295626505,5.005905266206333,,26.599,6.148,5783130.0
27854,HMSDIS,Dummy,II,0.31010338601052273,3.0999022434772523,8.581,51.343,51.133,45.33,70.38,43816.553,43637.96,38692.726,60069.703,-3.254,19.18,0.3347541505325124,-1.0,2.0,0.9996,5.327,1.0,0.05092712295626505,2.0020616189479883,,8.176,2.191,1869466.0
27856,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,50.662,50.418,44.51,68.98,41792.941,41591.526,36721.2,56911.897,-3.254,19.18,0.3347541505325124,-1.0,3.0,0.9995,5.327,1.0,0.05092712295626505,3.0048962831751753,,20.199,5.929,4890703.0
27857,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,50.451,50.184,44.12,68.35,45947.615,45703.912,40186.544,62250.958,-3.254,19.18,0.3347541505325124,9.0,-1.0,0.9995,5.327,1.0,0.05092712295626505,9.013876682875754,,20.11,5.901,5374442.0
27865,HMSDIS,LH2,II,0.4399226101992977,4.397620754347058,8.581,59.495,59.32,52.21,80.87,49737.041,49590.753,43650.094,67607.146,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0034607152455244,,5.833,2.2,1839292.0
27870,HMSDIS,Dummy,II,0.4399226101992977,4.397620754347058,8.581,50.392,50.184,44.25,68.6,46689.182,46496.47,41002.916,63559.523,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.001080895072675,,2.184,0.624,578050.0
27879,HMSDIS,LD2,II,0.4399226101992977,4.397620754347058,8.581,51.82,51.556,45.7,70.94,38856.7,38658.323,34269.809,53194.46,-3.254,22.89,0.39950586578150205,-1.0,2.0,0.9995,5.327,1.0,0.061951222723062076,2.0021817875047527,,11.657,3.384,2537226.0
27885,HMSDIS,Dummy,II,0.4399226101992977,4.397620754347058,8.581,50.302,50.017,44.22,68.64,47647.066,47377.741,41889.437,65017.971,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.001080895072675,,2.179,0.623,590531.0
27894,HMSDIS,LH2,II,0.4399226101992977,4.397620754347058,8.581,57.673,57.47,50.91,79.0,47911.037,47742.665,42294.764,65633.325,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0037829084655545,,5.651,2.135,1773305.0
27895,HMSDIS,LH2,II,0.4399226101992977,4.397620754347058,8.581,57.407,57.218,50.69,78.66,48548.114,48388.666,42875.448,66526.88,-3.254,22.89,0.39950586578150205,3.0,-1.0,0.9996,5.327,1.0,0.061951222723062076,3.003242685218025,,5.621,2.119,1791695.0
27896,HMSDIS,Al,II,0.4399226101992977,4.397620754347058,8.581,49.395,49.159,43.54,67.59,41794.346,41594.874,36842.565,57193.854,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9997,5.327,1.0,0.061951222723062076,1.0006703380520874,,2.328,0.681,575900.0
27897,HMSDIS,Al,II,0.4399226101992977,4.397620754347058,8.581,50.199,49.924,44.23,68.66,45334.771,45086.996,39946.837,62011.022,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9997,5.327,1.0,0.061951222723062076,1.001080933154869,,2.364,0.69,623188.0
27903,HMSDIS,Cu,II,0.4399226101992977,4.397620754347058,8.581,60.785,60.58,53.81,83.51,35788.384,35667.899,31682.09,49173.17,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9995,5.327,1.0,0.061951222723062076,1.0067116610738884,,10.35,1.933,1137854.0
27904,HMSDIS,Cu,II,0.4399226101992977,4.397620754347058,8.581,57.272,57.042,50.68,78.66,30933.994,30809.583,27376.912,42488.533,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0055788913545012,,9.746,1.819,982300.0
27910,HMSDIS,C,II,0.4399226101992977,4.397620754347058,8.581,47.224,47.022,41.7,64.77,24094.969,23992.097,21276.415,33047.801,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0039843843160337,,7.643,1.976,1008000.0
27911,HMSDIS,C,II,0.4399226101992977,4.397620754347058,8.581,49.71,49.466,43.88,68.14,28486.582,28346.957,25148.032,39050.806,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.00486174621723,,8.044,2.078,1190993.0
27939,HMSDIS,LH2,II,0.4399226101992977,4.397620754347058,8.581,55.412,55.142,48.86,75.83,55160.198,54891.739,48645.965,75490.044,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0029878687654403,,5.418,2.044,2034944.0
27943,HMSDIS,Dummy,II,0.4399226101992977,4.397620754347058,8.581,51.657,51.445,45.44,70.43,47294.75,47100.674,41604.294,64485.74,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0011810813074453,,2.231,0.637,583034.0
27959,HMSDIS,LD2,II,0.4399226101992977,4.397620754347058,8.581,71.516,71.444,62.67,84.6,41957.799,41915.294,36772.895,49634.881,-3.254,22.89,0.39950586578150205,-1.0,2.0,0.9995,5.327,1.0,0.061951222723062076,2.0031238114903047,,16.01,4.628,2715171.0
27969,HMSDIS,LH2,II,0.4399226101992977,4.397620754347058,8.581,68.637,68.493,60.35,91.11,57942.976,57821.141,50952.091,76918.171,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0060036001166754,,6.685,2.517,2124696.0
27970,HMSDIS,LH2,II,0.4399226101992977,4.397620754347058,8.581,68.703,68.553,60.41,91.37,58669.18,58541.531,51595.245,78029.871,-3.254,22.89,0.39950586578150205,3.0,-1.0,0.9996,5.327,1.0,0.061951222723062076,3.0042347572969463,,6.697,2.522,2153923.0
27975,HMSDIS,Dummy,II,0.4399226101992977,4.397620754347058,8.581,49.557,49.323,43.59,67.61,41987.937,41789.57,36937.573,57289.322,-3.254,22.89,0.39950586578150205,-1.0,1.0,0.9996,5.327,1.0,0.061951222723062076,1.0004001600640255,,2.141,0.611,517945.0
27995,HMSDIS,LD2,II,0.31010338601052273,3.0999022434772523,8.581,68.64,68.556,60.02,85.3,45846.226,45789.927,40091.605,56979.804,-3.254,19.18,0.3347541505325124,-1.0,9.0,0.9993,5.327,1.0,0.05092712295626505,9.006304413089163,,63.986,14.754,9854180.0
27996,HMSDIS,LD2,II,0.31010338601052273,3.0999022434772523,8.581,55.951,55.754,48.94,75.75,26197.988,26105.766,22918.066,35472.234,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9993,5.327,1.0,0.05092712295626505,5.0035024517162014,,52.408,12.098,5664825.0
27997,HMSDIS,LD2,II,0.31010338601052273,3.0999022434772523,8.581,34.716,34.537,30.24,46.91,15861.609,15779.887,13820.903,21434.787,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9994,5.327,1.0,0.05092712295626505,5.007207855679419,,32.424,7.491,3422472.0
27998,HMSDIS,LD2,II,0.31010338601052273,3.0999022434772523,8.581,15.148,15.084,13.22,20.53,9978.682,9936.567,8712.972,13525.26,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9996,5.327,1.0,0.05092712295626505,5.0031014826463105,,14.198,3.29,2167489.0
27999,HMSDIS,LD2,II,0.31010338601052273,3.0999022434772523,8.581,10.11,10.084,8.86,13.74,6249.053,6232.474,5475.974,8493.262,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9995,5.327,1.0,0.05092712295626505,5.002501250625312,,9.495,2.201,1360117.0
28000,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,70.013,69.816,61.71,86.99,37797.49,37690.94,33315.177,46962.53,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9994,5.327,1.0,0.05092712295626505,5.008310610327595,,27.567,8.083,4363516.0
28001,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,52.704,52.446,46.52,72.03,28363.036,28223.864,25039.678,38763.746,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9995,5.327,1.0,0.05092712295626505,5.005204060818154,,20.902,6.13,3298654.0
28002,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,34.215,34.003,29.97,46.35,19774.355,19652.074,17323.965,26788.936,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9996,5.327,1.0,0.05092712295626505,5.003051441122764,,13.54,3.987,2304155.0
28003,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,15.272,15.205,13.34,20.64,8036.637,8001.353,7022.877,10864.938,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9996,5.327,1.0,0.05092712295626505,1.0029577022046474,,6.078,1.793,943607.0
28004,HMSDIS,LH2,II,0.31010338601052273,3.0999022434772523,8.581,10.084,10.063,8.808,13.61,5554.171,5542.913,4851.764,7499.587,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9997,5.327,1.0,0.05092712295626505,1.0014317078568864,,4.026,1.191,655745.0
28005,HMSDIS,Dummy,II,0.31010338601052273,3.0999022434772523,8.581,35.682,35.497,31.12,48.17,25678.59,25544.98,22398.244,34669.172,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9995,5.327,1.0,0.05092712295626505,1.0015218023634733,,5.643,1.514,1089519.0
28006,HMSDIS,C,II,0.31010338601052273,3.0999022434772523,8.581,50.861,50.638,44.62,69.23,25015.121,24905.269,21948.909,34050.732,-3.254,19.18,0.3347541505325124,-1.0,3.0,0.9994,5.327,1.0,0.05092712295626505,3.0025216858529937,,31.316,7.237,3559276.0
28007,HMSDIS,C,II,0.31010338601052273,3.0999022434772523,8.581,35.7,35.517,31.26,48.5,20036.002,19933.323,17548.665,27224.249,-3.254,19.18,0.3347541505325124,-1.0,3.0,0.9995,5.327,1.0,0.05092712295626505,3.004625560958585,,21.859,5.06,2839786.0
28008,HMSDIS,C,II,0.31010338601052273,3.0999022434772523,8.581,15.301,15.249,13.42,20.82,13335.25,13290.228,11699.557,18149.871,-3.254,19.18,0.3347541505325124,-1.0,3.0,0.9996,5.327,1.0,0.05092712295626505,3.002221235412117,,9.375,2.18,1899741.0
28010,HMSDIS,C,II,0.31010338601052273,3.0999022434772523,8.581,10.147,10.123,8.864,13.73,9226.739,9204.465,8059.838,12489.262,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9996,5.327,1.0,0.05092712295626505,1.002284454839123,,6.233,1.449,1317884.0
28012,HMSDIS,C,II,0.31010338601052273,3.0999022434772523,8.581,5.089,5.114,4.48,6.942,6468.477,6501.074,5694.603,8824.462,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9996,5.327,1.0,0.05092712295626505,1.0012812875971109,,3.145,0.735,934174.0
28014,HMSDIS,Cu,II,0.31010338601052273,3.0999022434772523,8.581,71.289,71.188,62.9,88.53,47580.808,47513.621,41987.948,59093.197,-3.254,19.18,0.3347541505325124,-1.0,5.0,0.9993,5.327,1.0,0.05092712295626505,5.009313255092109,,43.051,8.133,5428004.0
28015,HMSDIS,Cu,II,0.31010338601052273,3.0999022434772523,8.581,55.894,55.698,49.36,76.38,41751.309,41604.756,36875.544,57053.575,-3.254,19.18,0.3347541505325124,-1.0,3.0,0.9994,5.327,1.0,0.05092712295626505,3.006732121327366,,33.694,6.385,4769276.0
28016,HMSDIS,Cu,II,0.31010338601052273,3.0999022434772523,8.581,35.576,35.397,31.13,48.13,30763.254,30609.077,26923.407,41621.393,-3.254,19.18,0.3347541505325124,-1.0,2.0,0.9995,5.327,1.0,0.05092712295626505,2.004187157831076,,21.289,4.047,3499902.0
28018,HMSDIS,Cu,II,0.31010338601052273,3.0999022434772523,8.581,15.158,15.094,13.2,20.41,13277.431,13220.875,11567.961,17884.475,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9996,5.327,1.0,0.05092712295626505,1.0036016493253734,,9.068,1.734,1518417.0
28019,HMSDIS,Cu,II,0.31010338601052273,3.0999022434772523,8.581,10.193,10.165,8.865,13.7,8963.776,8939.617,7796.23,12049.92,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9996,5.327,1.0,0.05092712295626505,1.0020535484189168,,6.11,1.171,1030118.0
28020,HMSDIS,Cu,II,0.31010338601052273,3.0999022434772523,8.581,5.08,5.1,4.448,6.892,9838.929,9877.672,8615.189,13346.952,-3.254,19.18,0.3347541505325124,-1.0,1.0,0.9996,5.327,1.0,0.05092712295626505,1.0010608602317785,,3.066,0.592,1147387.0
28029,HMSDIS,LH2,II,0.43973300295741236,4.3957253738352176,8.581,69.668,69.426,60.92,92.0,58562.786,58359.485,51213.985,77335.098,3.254,22.885,0.39941859931890233,-1.0,1.0,0.9895,5.327,1.0,0.061937368599488965,1.0110057121367784,,14.976,0.048,40356.0
28031,HMSDIS,Dummy,II,0.43973300295741236,4.3957253738352176,8.581,49.99,49.754,44.07,68.35,44450.596,44240.86,39191.288,60776.03,3.254,22.885,0.39941859931890233,-1.0,1.0,0.9821,5.327,1.0,0.061937368599488965,1.0182262498727217,,5.757,0.022,19355.0
28033,HMSDIS,C,II,0.43973300295741236,4.3957253738352176,8.581,50.79,50.575,44.36,68.71,45499.044,45306.654,39743.851,61557.16,3.254,22.885,0.39941859931890233,-1.0,1.0,0.9901,5.327,1.0,0.061937368599488965,1.0116277106151004,,21.468,0.058,51647.0
28037,HMSDIS,Cu,II,0.43973300295741236,4.3957253738352176,8.581,59.265,59.064,51.9,80.37,41620.123,41479.276,36453.344,56441.914,3.254,22.885,0.39941859931890233,-1.0,1.0,0.9898,5.327,1.0,0.061937368599488965,1.0138230782253093,,32.93,0.086,60136.0
28038,HMSDIS,Al,II,0.43973300295741236,4.3957253738352176,8.581,45.907,45.664,40.28,62.25,40797.911,40581.917,35799.663,55330.517,3.254,22.885,0.39941859931890233,-1.0,1.0,0.9862,5.327,1.0,0.061937368599488965,1.013993104846887,,5.722,0.022,19469.0
28040,HMSDIS,LD2,II,0.43973300295741236,4.3957253738352176,8.581,47.523,47.239,41.62,64.12,44563.977,44297.74,39029.555,60132.681,3.254,22.885,0.39941859931890233,-1.0,1.0,0.9872,5.327,1.0,0.061937368599488965,1.0142743782915944,,21.553,0.062,57974.0
28045,HMSDIS,LD2,II,0.3102635740397271,3.1015035392176733,8.581,26.734,26.598,23.3,35.94,31684.819,31523.404,27618.292,42599.06,3.254,19.185,0.3348414169951121,-1.0,1.0,0.9927,5.327,1.0,0.05094289649945131,1.1048331068994455,,48.67,0.205,242754.0
28049,HMSDIS,Dummy,II,0.3102635740397271,3.1015035392176733,8.581,45.634,45.442,40.27,62.33,36003.672,35851.982,31774.598,49177.79,3.254,19.185,0.3348414169951121,-1.0,1.0,0.9908,5.327,1.0,0.05094289649945131,1.0092854259184498,,15.825,0.067,52573.0
28052,HMSDIS,LH2,II,0.3102635740397271,3.1015035392176733,8.581,43.276,43.077,38.12,58.99,35960.597,35795.095,31677.214,49022.054,3.254,19.185,0.3348414169951121,-1.0,2.0,0.9928,5.327,1.0,0.05094289649945131,2.014645457091747,,38.76,0.167,138630.0
28061,HMSDIS,Dummy,II,0.21992126285411448,2.1984101008387142,8.581,49.975,49.717,43.93,68.01,26039.647,25905.234,22892.698,35437.577,3.254,16.13,0.2815216083466853,-1.0,2.0,0.9927,5.327,1.0,0.040953525712499744,2.0147073637554143,,43.198,0.189,98429.0
28063,HMSDIS,LH2,II,0.21992126285411448,2.1984101008387142,8.581,28.014,27.846,24.55,37.9,20784.481,20660.193,18219.821,28119.927,3.254,16.13,0.2815216083466853,-1.0,5.0,0.9925,5.327,1.0,0.040953525712499744,5.039900133370877,,74.517,0.345,255889.0
28064,HMSDIS,LH2,II,0.21992126285411448,2.1984101008387142,8.581,29.566,29.397,25.83,39.89,24842.577,24700.512,21711.156,33520.515,3.254,16.13,0.2815216083466853,-1.0,5.0,0.9934,5.327,1.0,0.040953525712499744,5.036593764852852,,78.632,0.364,305991.0
28068,HMSDIS,Dummy,II,0.15998320229261706,1.5992482187496342,8.581,45.964,45.748,40.6,62.73,40996.272,40804.185,36214.793,55955.143,3.254,13.745,0.23989550568662057,-1.0,1.0,0.9939,5.327,1.0,0.03283930113665509,1.6287393375434358,,76.98,0.374,333668.0
28073,HMSDIS,LH2,II,0.15998320229261706,1.5992482187496342,8.581,24.992,24.852,21.8,33.59,20476.42,20361.993,17866.883,27528.586,3.254,13.745,0.23989550568662057,-1.0,5.0,0.9938,5.327,1.0,0.03283930113665509,5.03119339907426,,143.216,0.726,595162.0
28074,HMSDIS,LH2,II,0.15998320229261706,1.5992482187496342,8.581,24.731,24.602,21.58,33.29,21199.136,21088.524,18503.626,28537.005,3.254,13.745,0.23989550568662057,-1.0,5.0,0.994,5.327,1.0,0.03283930113665509,5.030181086519114,,141.74,0.717,614671.0
28113,HMSDIS,LH2,II,0.3147423798287654,3.149819021116899,10.676,48.787,48.531,42.73,66.73,45084.377,44847.816,39492.02,61672.921,-5.343,13.495,0.23553218255663477,-1.0,9.0,0.9989,5.333,1.0,0.08788409833699336,9.00991090199219,,34.306,21.117,19514745.0
28114,HMSDIS,LH2,II,0.3147423798287654,3.149819021116899,10.676,48.717,48.435,42.51,66.4,43556.828,43304.634,38012.349,59370.863,-5.343,13.495,0.23553218255663477,17.0,-1.0,0.9988,5.333,1.0,0.08788409833699336,17.034733685707288,,34.269,21.101,18865945.0
28118,HMSDIS,Dummy,II,0.3147423798287654,3.149819021116899,10.676,44.327,44.109,38.97,61.04,36531.737,36352.336,32118.022,50306.269,-5.343,13.495,0.23553218255663477,-1.0,5.0,0.9992,5.333,1.0,0.08788409833699336,5.0056550687347325,,11.634,7.006,5773616.0
28122,HMSDIS,LD2,II,0.3147423798287654,3.149819021116899,10.676,30.53,30.338,26.63,41.68,27962.931,27787.456,24391.7,38183.675,-5.343,13.495,0.23553218255663477,-1.0,9.0,0.9987,5.333,1.0,0.08788409833699336,9.011715229798739,,43.034,24.786,22702173.0
28148,HMSDIS,LH2,II,0.3147423798287654,3.149819021116899,10.676,48.252,48.002,42.32,66.29,41355.041,41140.25,36277.866,56818.383,-5.343,13.495,0.23553218255663477,-1.0,9.0,0.999,5.333,1.0,0.08788409833699336,9.00900900900901,,33.882,20.889,17903054.0
28150,HMSDIS,Dummy,II,0.3147423798287654,3.149819021116899,10.676,47.863,47.638,42.12,65.91,41789.892,41592.85,36776.59,57552.524,-5.343,13.495,0.23553218255663477,-1.0,3.0,0.9993,5.333,1.0,0.08788409833699336,3.0060092830977476,,12.551,7.561,6601172.0
28163,HMSDIS,LH2,II,0.43996123847496166,4.402960536348875,10.676,66.379,66.162,58.43,88.12,61359.358,61158.733,54014.003,81457.572,-5.343,15.97,0.27872908154349446,-1.0,5.0,0.9993,5.333,1.0,0.10454713387332933,5.00821016927532,,14.473,9.409,8697632.0
28164,HMSDIS,LH2,II,0.43996123847496166,4.402960536348875,10.676,63.866,63.681,56.24,85.04,55658.317,55496.992,49016.405,74116.094,-5.343,15.97,0.27872908154349446,5.0,-1.0,0.9992,5.333,1.0,0.10454713387332933,5.009613970208684,,13.914,9.051,7888029.0
28170,HMSDIS,Dummy,II,0.43996123847496166,4.402960536348875,10.676,49.968,49.695,44.09,69.0,48771.005,48503.898,43042.805,67348.908,-5.343,15.97,0.27872908154349446,-1.0,1.0,0.9994,5.333,1.0,0.10454713387332933,1.0042054578096664,,3.934,2.425,2366639.0
28224,HMSDIS,LH2,II,0.43996123847496166,4.402960536348875,10.676,67.279,67.141,59.19,89.3,52140.258,52033.402,45871.275,69211.353,-5.343,15.97,0.27872908154349446,-1.0,5.0,0.9992,5.333,1.0,0.10454713387332933,5.008460732614076,,14.696,9.548,7399534.0
28225,HMSDIS,LH2,II,0.43996123847496166,4.402960536348875,10.676,67.429,67.295,59.47,89.62,55595.929,55485.41,49035.054,73897.858,-5.343,15.97,0.27872908154349446,9.0,-1.0,0.9992,5.333,1.0,0.10454713387332933,9.011441141948405,,14.708,9.557,7879714.0
28229,HMSDIS,Dummy,II,0.43996123847496166,4.402960536348875,10.676,49.893,49.647,43.8,68.61,44567.74,44347.97,39132.102,61293.305,-5.343,15.97,0.27872908154349446,-1.0,5.0,0.9994,5.333,1.0,0.10454713387332933,5.003101863117911,,3.925,2.416,2158561.0
28232,HMSDIS,C,II,0.43996123847496166,4.402960536348875,10.676,49.794,49.545,43.53,68.01,43390.875,43173.915,37938.313,59270.277,-5.343,15.97,0.27872908154349446,-1.0,5.0,0.9992,5.333,1.0,0.10454713387332933,5.00790937187211,,13.43,7.94,6919358.0
28236,HMSDIS,Cu,II,0.43996123847496166,4.402960536348875,10.676,64.262,64.103,56.78,87.53,57580.882,57438.336,50883.587,78429.776,-5.343,15.97,0.27872908154349446,-1.0,5.0,0.9991,5.333,1.0,0.10454713387332933,5.008611114762389,,15.78,7.747,6941516.0
28239,HMSDIS,Al,II,0.43996123847496166,4.402960536348875,10.676,49.717,49.497,43.87,68.66,60370.775,60103.929,53273.48,83383.132,-5.343,15.97,0.27872908154349446,-1.0,5.0,0.9994,5.333,1.0,0.10454713387332933,5.003001801080648,,4.123,2.591,3146763.0
28244,HMSDIS,LD2,II,0.43996123847496166,4.402960536348875,10.676,42.427,42.208,37.28,58.32,49154.465,48900.041,43200.631,67568.135,-5.343,15.97,0.27872908154349446,-1.0,5.0,0.9992,5.333,1.0,0.10454713387332933,5.00400320256205,,17.594,10.766,12473142.0
